	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
Run_1227cell107	0.7276423	1.2037569	0.9023294	0.11199388	-0.0939358	-0.089558735	0.6911572	0.06500467	1.0258081	0.042367965	0.06294171	0.73263025	0.9742688	0.9230149	-0.06649745	0.939404	1.1253583	1.0272104	0.11573393	0.1514386	0.44262224	0.061508924	0.9178818	0.26188952	1.0100521	0.44277218	0.025416942	1.1326718	0.1406926	1.2518404	0.12625049	0.10155381	0.081179574	0.5477254	-0.033503525	0.9753198	0.9966261	0.026329122	-0.043246277	1.0249696	1.0190516	1.1290363	0.292359	0.9919575	0.7296832	0.073217526	0.9308234	0.0609408	0.8474094	0.56927514	0.015460629	0.558945	0.3520736	1.0485024	-0.086138174	0.82105464	1.1472014	0.23971015	1.1204336	1.0327151	-0.15061808	0.12072548	0.68806654	0.055708006
Run_1227cell108	0.829509	0.0035073236	0.9318195	-0.0838698	-0.0013830988	0.15600522	0.1585465	0.5027203	0.68844914	-0.043283537	0.7446081	0.6285608	0.8001516	0.118143514	-0.073904715	0.81685466	0.5561592	0.6177267	0.76012224	0.53763443	0.8283964	0.02625969	0.9730486	0.86491954	0.4114997	0.43527564	0.270869	0.77794963	0.2933216	0.7296337	0.10122362	0.036214054	0.17824356	0.21678163	-0.018541586	0.7912712	0.86577934	-0.047911055	0.0138987675	0.47707087	1.0111833	0.82742244	-0.024798678	0.8527506	0.8290089	0.13821864	0.5955073	0.024034623	1.1011245	0.24245393	-0.130764	0.45723715	0.6693125	0.35785136	0.110155374	-0.14739062	0.5206671	1.105518	0.29044622	1.109088	0.3981397	-0.073252454	0.06621518	-0.113590516
Run_1227cell109	1.1221757	0.030088313	1.0352085	0.06384499	-0.0058967797	0.061154738	0.7836778	-0.05041325	1.0980197	-0.06989353	-0.05627487	0.8430902	0.9595579	1.0902114	-0.0019043684	0.9860704	0.94430673	0.6919039	1.0684484	0.0643502	0.80590063	0.046425678	0.9948569	0.98928416	0.93382764	-0.04497309	0.02022721	0.96339107	0.00717106	0.9423306	-0.010540945	0.08249903	0.02168368	0.90447134	0.105713636	1.0131472	0.99729306	-0.0018164599	0.91614634	0.104433134	1.0118012	1.1161252	0.8769157	0.9524879	0.8341499	0.053621892	1.1184592	-0.0013012597	0.9535382	-0.041741665	0.021016818	0.41280782	0.21640454	1.027708	0.05117903	1.0193757	0.9704524	0.01903335	0.9756955	1.0024757	0.9459345	0.0125302635	0.95907396	1.062626
Run_1227cell110	0.9459811	0.08707073	0.9831098	0.19425455	0.19823574	0.035729572	0.7153096	0.035712488	0.82177573	0.027919296	0.11866798	0.27320275	0.96544063	1.0527827	0.031783227	0.89651275	0.85333514	0.48408625	0.49713525	0.3912332	0.8444695	0.018633343	1.0323496	0.78509825	0.6067606	0.12538274	0.20364913	0.83922565	0.0094394935	0.8759412	0.11614893	-0.07395842	0.12736297	0.6255127	0.07005809	1.0296959	0.86773354	0.048849784	1.3069088	0.58908665	0.82252675	1.0246801	0.7473411	0.8162912	1.0161048	-0.023967449	0.69817716	0.0603134	0.8634866	0.06263433	0.037584085	0.24950263	1.1547886	0.71964914	0.015830986	0.6768356	0.65469486	0.5864291	0.91341716	0.91872346	0.6830109	0.0052479412	0.918764	0.093495466
Run_1227cell111	1.135066	0.22063404	1.117619	0.14865668	0.09846598	0.06463668	0.89599013	0.019715728	1.0004549	0.024978671	-0.06964082	0.9694792	0.83641434	1.1356174	0.04077714	0.9623272	0.79062647	0.86732835	0.16470417	0.8585011	0.74190986	0.053821176	0.9933996	0.5648526	0.97684777	-0.14399913	0.048348214	0.97416055	-0.024465248	0.926154	0.09533844	0.1733091	0.039548717	0.66288483	0.0832385	1.0841415	0.95350033	0.03752535	0.8296748	0.9580645	0.93375754	1.061647	0.74503416	0.9773813	0.49755126	-0.06714444	0.6811568	0.006795886	0.36684042	-0.07576898	0.06693052	0.26917475	0.5349708	0.95132345	0.064043656	0.96650887	0.70533353	1.0652632	1.0910966	0.89941704	0.57390517	0.054016016	0.97232527	0.14065221
Run_1227cell112	0.80964357	0.19748634	1.1210862	0.12593678	-0.018845532	0.03659228	-0.542029	0.31295085	1.0447409	0.078466244	0.24110456	0.3998055	0.84057844	0.6318892	-0.13193926	0.96405566	1.0176989	0.30105668	1.4216391	0.5250964	0.7529275	-0.005410388	1.0650599	1.1143643	0.6515887	-0.021861859	-0.060219865	1.0294135	-0.15652041	0.99617434	0.08604174	0.332043	-0.07017303	0.54878217	0.054615084	0.97717357	0.9811246	0.044922866	0.13203907	0.2871867	1.015062	0.81771773	0.80720145	0.9737718	0.723376	0.19801712	0.5044872	0.036121476	0.90110505	-0.07365758	0.15809815	-0.037238806	0.4888422	0.9686696	0.047394685	0.5009466	0.7505518	0.6666387	0.8297434	1.0581985	0.52216834	0.052641697	0.56299645	0.88640213
Run_1227cell113	0.8988987	0.0376279	0.9573204	0.025449798	-0.12372258	0.070084795	0.9220779	-0.026015794	1.078214	-0.061208937	-0.09695686	0.6655965	1.1449223	1.1742167	0.029716574	1.1002848	1.1010146	0.8752727	0.04835152	0.8144531	0.94782287	-0.08296515	1.1429965	-0.1073353	0.7946975	0.22158468	0.010871556	1.0575967	-0.020541567	1.2525446	-0.06493355	-0.02913016	-0.049299754	1.1144974	-0.04888814	1.0866408	1.1399868	-0.0016374653	0.41191834	0.6695217	1.2451702	0.9509732	0.9860093	1.0732512	0.80184305	0.043815605	1.2935472	0.021909676	0.9219716	0.105931126	0.00058084726	-0.16155587	1.191922	1.245008	-0.06233111	1.1370332	1.0085161	-0.30773437	1.0763371	1.1214616	0.9296142	0.04719741	0.85557467	0.20516813
Run_1227cell114	0.9220767	-0.015420072	0.9224371	0.1698485	0.8931862	0.80268025	-0.16673017	0.5740122	0.9332026	0.55186504	0.08160948	0.23525123	0.58128095	0.0934183	0.3321846	1.2482562	0.94391584	1.0412798	1.2750942	0.25591516	0.13114983	0.5659718	0.9556485	0.48947677	-0.07980861	-0.051842712	0.989429	1.0025342	0.4555213	0.4834103	0.30395412	0.85136265	0.42922536	-0.00528061	0.33062893	1.1871874	1.1186702	0.044887893	1.1966925	0.46816775	1.2453293	0.6741084	1.0149043	0.29373395	0.40991703	0.46148258	0.47724915	-0.28300688	0.9327311	0.38407674	-0.106900424	0.25443035	0.18642664	0.19992709	-0.09696783	0.1637523	0.73011243	1.4425693	0.39653134	0.64900464	-0.0994294	-0.04809902	0.81785434	0.29650074
Run_1227cell115	1.0602398	-0.0072445273	1.0412256	0.05104311	0.046428435	0.0056738844	0.93793917	-0.06058318	1.1025083	-0.0078745475	-0.043661468	0.773164	0.9828697	1.1294651	-0.0044064224	1.0420344	1.0763988	0.2606887	1.1115472	0.032297567	0.7215602	0.0015042834	1.020665	0.76214224	1.0722711	0.007440551	-0.012906302	0.97674596	0.018453002	1.0807201	-0.016088692	0.025239982	0.037902758	1.0043887	0.05281283	1.0211445	0.9883185	0.004614314	1.0075755	0.028170396	1.0175791	1.0511448	0.99140376	0.9882558	0.5607344	0.03529515	1.0909667	-0.002924527	1.0392698	0.029827334	0.044176888	0.06482386	-0.038633034	1.0668103	0.020159476	1.0044773	1.042456	0.09772847	1.0382154	1.0255649	0.887953	0.012919601	1.0470937	1.0029854
Run_1227cell116	0.6877415	0.99711716	0.98985726	0.119615644	-0.12627946	-0.08216497	0.8433139	0.01348252	1.0766888	0.07572048	0.0994196	0.7771919	1.0422873	0.9532021	-0.03548684	0.97289985	1.1559613	1.0725299	0.1039808	0.21105206	0.42203283	0.054956563	0.94341546	-0.00038470328	0.9641868	0.5048835	-0.03239077	1.152991	0.11064188	1.2206206	0.13022383	0.111339435	0.04520244	0.72066325	-0.06089353	0.9889403	1.0088344	-0.00553092	-0.08619585	0.82832384	1.046944	1.2558929	0.4223232	0.98700505	0.8010654	0.16667196	0.99287933	0.08535416	0.91604525	0.47771874	0.046695847	0.4063006	0.5850351	0.9531042	-0.051157635	0.84494215	1.1498502	0.18094194	1.128554	1.029084	-0.12445077	0.112913735	0.74840754	0.03442519
Run_1227cell117	0.9771782	-0.051338818	1.0336554	0.08715957	-0.04182372	0.1561514	0.5150673	0.14786504	1.0782022	0.010557692	0.39354408	0.6695428	0.8125243	0.5842707	-0.0131985545	0.97466016	0.92304116	1.0058985	0.024088359	0.7257186	0.9329147	0.016460273	1.0081758	0.21989086	0.25316578	0.052369907	0.14889628	0.9932832	0.27817446	0.9938159	0.10033468	0.26149482	0.06459895	0.28024006	0.12038682	0.98804	0.97197527	0.04065223	0.49646053	0.77294576	1.003807	0.9724418	0.5202543	1.0695002	0.24547952	0.08075629	0.37867105	-0.014185612	0.85688144	0.17751151	0.12386036	0.16666107	0.86237186	0.4928225	0.109332934	0.44554275	0.6021446	0.043694876	0.73973787	0.58883584	0.049360786	0.008909004	0.63716793	0.16135353
Run_1227cell118	1.0046295	0.0111023635	0.9810196	0.067142844	-0.0049007265	0.010418839	1.0589077	-0.02468033	1.0000627	0.007838097	0.03151445	1.0160058	1.0313139	1.1391637	-0.0067621022	0.98508775	1.074042	-0.08425714	0.6064032	0.042784378	0.58705	-0.00791904	1.0139472	0.9618604	0.9889072	-0.00568989	0.00011462346	0.9841188	0.00504247	0.9630228	-0.0138411615	0.044717945	0.016873583	1.0459179	0.008283063	1.0331396	0.91185164	0.0078645805	1.1613598	-0.052574683	0.95088696	1.0193036	1.0549296	0.9981909	0.79651684	-0.019238383	1.0382442	-0.010384581	1.0136316	-0.03316596	0.02683004	-0.06602538	-0.035669915	1.0107403	0.009110005	0.9165685	1.004177	-0.16826952	1.0422057	1.0051212	0.93665946	-0.0038844142	1.0073736	1.0486671
Run_1227cell119	0.4477548	0.33055538	0.9066993	0.08587589	0.21303466	0.055129178	1.0254679	-0.1339623	0.8482362	0.057175864	-0.08843476	0.9532039	0.7569257	1.0493047	-0.086990654	0.96635866	1.0627401	0.3914499	-0.0045823697	-0.07441423	1.0659299	0.004503187	0.9307407	0.26694652	0.91781676	0.047949784	0.027958069	0.9152532	0.21415539	0.76594436	-0.0321583	0.051896587	-0.0600468	0.9777027	-0.024465948	1.051173	0.77986985	0.025336722	0.11261807	0.61487913	0.88215256	0.9210812	0.20889986	1.024823	0.7921358	0.17160231	0.9982805	-0.105083995	0.7877509	0.44321436	0.03446373	0.22936063	0.5596653	1.0920371	-0.007632441	1.0590742	0.9423883	0.60239404	1.2010798	1.0528255	0.3883156	0.059717834	0.9453359	0.26098955
Run_1227cell120	1.0247731	0.03013384	0.9374615	-0.011543642	-0.06416448	0.014354869	1.1252563	0.0056981146	0.92219746	0.010951021	0.008462342	0.98438567	0.95531523	1.039712	0.014590252	0.9351239	0.9473581	0.38772112	0.19410473	0.12447202	0.6963401	-0.025513776	0.990257	0.61916614	1.0064867	0.02562958	0.008913059	1.0327934	0.02132447	0.97714174	0.03923148	0.07320008	0.013612334	1.0792311	0.008093736	1.0681703	0.91095376	0.012051994	0.82009476	0.036518436	0.96040857	0.9337776	1.1539843	1.0021571	1.143301	-0.015582241	1.0048605	-0.012836349	0.9533878	-0.036476724	-0.024260972	-0.045693874	-0.021891119	1.0887895	0.025568247	0.99540806	1.0013361	0.13027546	1.0040944	0.95770025	1.0095077	-0.0024916716	0.9307724	1.1305703
Run_1227cell121	0.099050894	-0.05177083	1.0464257	0.038316432	0.64280933	0.9756901	0.93859553	0.7979887	1.1172456	0.9517571	-0.15943398	1.045826	0.66281337	0.603801	-0.07759425	0.9755595	0.42864823	1.2858194	0.30310214	1.2443535	0.98384356	0.09451114	0.9223196	0.38951817	0.2092106	0.08143319	0.5249471	0.90526766	0.9513324	-0.071056254	0.095669225	0.7020974	0.28284857	0.719295	0.11508633	1.0316399	0.9430496	0.019564291	0.094589904	0.7799872	1.0556551	0.3722258	0.60573334	0.54587317	1.1337878	-0.11754385	0.521052	0.1400785	0.33834314	0.72547454	0.040895816	0.71799374	0.9599284	0.184455	0.94317675	0.7397926	1.0473579	1.2199599	0.60297656	1.061532	1.3385968	-0.0055262577	0.018934257	1.0034274
Run_1227cell122	0.19822048	0.23074102	1.313146	-0.06931151	0.020195495	0.9542278	-0.029592924	1.0217196	0.99306965	0.80898577	-0.20907822	-0.41730478	0.23010671	-0.40329096	0.12604225	0.88681024	0.16339178	0.7420786	0.67602867	0.991721	0.97945726	0.1634121	0.8314922	0.5061681	0.3212639	0.6819708	1.3667426	-0.012911126	0.84871936	0.16011223	0.839259	-0.5019246	0.041603945	0.25285798	0.66514915	0.29903185	0.7615101	-0.0011466462	0.3916907	0.23672242	0.3141352	1.8158616	0.7172045	0.07805385	0.71654695	-0.00034061074	-0.28724733	-0.18334413	0.055818245	0.16658327	-0.0768915	0.8283136	1.1709847	0.5923893	1.35895	1.3100587	0.7948493	0.80179507	0.34863123	1.0473468	1.0749803	0.10047439	0.04973475	1.1223112
Run_1227cell123	1.0214517	0.041601077	0.977231	-0.019200552	-0.010179239	0.023056254	1.0730971	-0.0070310254	0.99769664	-0.011206328	-0.005556223	1.0629117	1.0159932	1.069184	-0.0151456855	0.99894774	1.0062994	0.2924095	0.044986837	0.033881567	0.7699391	-0.011792265	0.99198174	0.83439314	0.93698215	-0.020741582	0.0030039065	0.99661297	0.046845093	1.0528177	-0.019917166	-0.00033561885	0.028493652	1.0602682	0.026706696	1.0394614	0.938788	0.018390138	0.52314675	0.078159764	0.96312165	0.9786875	1.0815139	0.9869203	1.1400974	-0.06159982	1.0505351	-0.011050557	0.9732954	-0.013081759	0.030613221	0.038525	0.01430667	0.98396724	0.015852027	0.9839858	0.94343716	0.03216154	0.9946127	1.0213065	1.0863125	-0.005803548	0.9411482	0.9733443
Run_1227cell124	0.9573503	0.07924226	0.9991238	0.069200076	0.039301742	0.06401908	0.9212755	0.01157652	1.0439537	-0.032043464	0.05360105	0.22108118	0.31579348	0.9197998	-0.0020817965	1.1601793	0.8088962	0.8675285	0.3534564	0.4743121	0.77610874	-0.06278706	1.0826402	0.8405207	0.91443276	0.19974993	0.23185381	1.0641736	0.15909177	0.7300327	0.12595764	0.08347514	0.12545536	1.0016782	0.72278666	0.99019885	1.0932779	0.0054335278	1.070291	0.23730524	1.1490204	1.0424238	0.5544786	0.97903657	1.0820698	-0.16893993	1.1483282	0.14108154	1.0751497	0.117064014	-0.0010495149	0.90908957	0.9479467	0.80647236	0.07472564	1.0793762	1.0017366	0.55054605	1.0169774	1.109592	1.2544508	-0.08503631	1.1737412	1.1103585
Run_1227cell125	1.2113423	-0.00936861	1.1891087	0.05844172	0.041126568	0.02504778	0.48908582	-0.0951241	1.2264973	0.0017295973	-0.06598913	0.6918394	1.1019112	1.3258973	-0.02160377	1.1256442	1.0966322	0.34294716	0.57591486	-0.018523674	0.8713171	0.059952185	1.0634577	1.0598572	1.0847871	0.062764704	0.17113174	1.0550965	-0.013265279	1.1250364	-0.06468758	-0.05313137	0.028921507	1.0943048	0.33944225	1.0849814	0.99639076	-0.051606074	-0.1652832	0.25544757	1.0278683	1.0670018	0.32757694	0.95078236	1.0371104	-0.12169874	1.096246	0.052027293	1.2172965	0.14701146	0.06405139	0.4748958	0.5743879	0.9498784	-0.007981083	0.8517293	0.9903912	0.010181956	1.3035898	1.2008832	1.1591592	-0.052529007	1.0435373	1.0266659
Run_1227cell126	-0.009388793	-0.08275878	0.9986485	0.11638111	0.56527275	0.88580966	0.5449414	0.9826672	1.0219126	0.83537173	0.16325702	0.40961254	0.050887715	-0.16427495	-0.0064424537	0.83604324	-0.22068636	1.0023484	0.13632564	0.8190959	0.9381141	0.026946247	0.891275	0.19648524	0.05028206	0.24009612	1.16645	-0.021611616	0.8247799	0.026473857	0.2820834	0.19677795	0.08490133	0.52378064	0.4290403	0.47140503	0.8659419	0.10209507	0.12566486	-0.11212765	0.6231619	0.7396113	0.0802916	-0.11677994	0.9064919	0.05539549	-0.081244044	-0.1263466	0.29034722	1.0145925	0.0037350245	1.1773697	0.92875904	-0.029181086	1.3599929	0.82971895	0.49314383	0.51358104	0.089405656	1.0151887	0.9180174	0.06834642	-0.048222385	1.007434
Run_1227cell127	1.0833683	-0.013573416	1.1210287	-0.082716584	-0.08696097	0.9889328	-0.027864583	-0.035797216	1.0740724	0.2377356	1.0334371	0.11691459	1.0351188	0.15312937	0.0694968	0.9557704	1.0592003	0.9677626	0.20825684	0.2462409	1.2301387	0.060698718	1.081008	-0.048118163	0.057376362	0.012818902	0.7528037	0.53955317	0.70017785	0.8092416	0.14187819	0.52842695	0.046087712	-0.096457645	0.05000311	1.0384387	0.9935979	-0.014738394	0.99234945	1.091587	0.942562	1.1943609	0.8939139	0.9400918	0.6317891	1.0386603	0.3563048	0.010464693	0.8092138	-0.21031186	0.07064009	-0.15884678	0.37393555	0.28469154	-0.00777541	0.13427185	0.51834464	0.1801287	0.22592932	-0.016753376	-0.018621754	0.10059585	0.28228799	0.11363087
Run_1227cell129	0.52082753	0.23771554	1.0167269	0.07786539	-0.005471739	0.05624614	1.147717	-0.0023641046	0.9027812	0.054098696	-0.014544557	0.6539054	0.978509	0.9734974	-0.03847845	0.95192695	1.0918363	0.40803996	0.078052185	0.0018735975	0.92594564	-0.03469162	0.9876477	0.079735085	0.97535384	0.21132061	0.014400791	0.8692466	0.010117141	0.87330663	0.181436	0.13219067	0.00075674243	1.0639311	0.08475241	1.0764997	0.85617536	-0.0152885225	0.02804862	0.05622891	0.89170194	0.9860784	0.8500122	1.110781	0.8327053	0.14218678	0.9508812	-0.00037853513	1.1734766	0.12151522	-0.0027179401	0.46733192	-0.055357315	1.097479	-0.0033862097	0.9349926	0.946445	0.5212874	0.86435854	0.88626766	0.5806506	0.05251272	0.83410174	1.0260361
Run_1227cell130	1.234423	0.014932431	0.3720008	0.2969957	0.09077561	0.9181695	-0.017575093	0.6176997	0.74025023	0.7951216	0.94548416	0.42609712	1.0617933	0.17297176	-0.05173526	0.84635574	1.0798974	1.089203	0.13617384	0.16495416	0.93039143	-0.07543676	0.91878265	-0.042869385	0.11394015	-0.20398161	0.9401118	0.32667118	0.9612601	1.091017	0.072257034	1.0098974	0.026136206	0.16757804	-0.08922598	0.91821635	0.74866444	-0.06605878	0.87570864	0.7941592	1.0419103	0.4627332	0.6443494	1.0731134	0.7843415	0.7521527	0.084741294	0.012978877	1.1213704	0.32201412	-0.0014165416	0.108309984	0.7352365	0.25653777	0.082164854	-0.034880742	0.5095426	-0.22762719	0.11018604	0.096245006	0.13248897	-0.049078196	0.052208252	-0.2070966
Run_1227cell131	-0.0063419007	0.7255604	0.8737735	0.0482488	1.0763081	1.2230216	0.9892896	1.2307146	1.1920797	0.95800227	0.09832001	0.23872702	0.39943874	0.24639224	-0.00806484	0.7844874	0.09603818	-0.04643629	-0.14083835	1.1057098	1.1554004	0.11595787	1.0636821	0.043231744	-0.09430942	0.7652479	1.0564504	0.09925935	1.2151902	0.31669194	0.02234728	0.5142855	-0.0030945148	1.0817652	0.5313649	1.3433844	0.97651786	0.083791226	0.03540939	0.30796644	0.91396594	0.19545498	0.48953617	-0.17275125	0.98720306	0.043563336	1.0209465	0.3216967	-0.19346191	-0.055364996	0.038229857	1.2901515	1.1241027	1.312555	-0.08641137	1.2004018	0.8223754	-0.18440637	-0.07579191	1.1874897	1.2585185	0.10750155	0.3077047	1.0733814
Run_1227cell132	0.7541665	0.28214124	0.8969646	0.22276321	0.098711565	0.080982015	-0.17607838	0.5836573	0.8942051	0.08985946	1.1930424	0.014217893	0.41824394	0.4615667	0.086442076	0.4978759	1.0811617	0.7479301	0.91111284	0.7405734	0.58376426	-0.034159675	0.9864298	0.7825316	0.32453284	0.19868386	0.23810536	1.0160102	0.318844	0.69364685	0.30496696	-0.100526825	0.20614426	-0.018751409	0.13659683	1.1005554	0.95222324	0.12349987	0.57706374	0.86644524	0.6765349	0.8730209	0.5157649	0.6395593	1.0156423	0.21395111	0.20327905	-0.056602407	0.7584196	0.8346059	0.08186728	0.057496883	1.1097072	1.1282095	0.01083547	0.2764907	-0.040238578	0.6758463	0.350442	0.5364344	-0.40843835	-0.0011958461	0.22990239	0.57465726
Run_1227cell133	0.9715765	0.0235814	1.0008318	0.07124381	-0.008761878	0.009553558	1.0314683	-0.056115933	1.0110538	0.00932251	0.004541722	0.99316484	1.0542518	1.1217949	-0.012608878	1.0221589	1.084719	0.024382409	0.7976478	0.04569374	0.32238528	-0.022935104	1.0164433	0.99961233	0.96059763	-0.004779876	0.014977809	0.98743963	0.010976122	1.0034487	-0.029209984	0.026174888	0.03174578	1.0712587	-0.0061051557	1.0154252	0.9449477	-0.018439218	1.1394043	-0.0029090457	0.93295693	1.0319558	1.0441864	1.0034411	0.7841705	-0.04143539	1.019261	-0.018878464	0.9965454	-0.01851974	0.03775012	-0.0020744894	0.03420257	0.9570845	0.00065213535	0.9238666	0.9914247	-0.02400785	1.0137976	1.0317583	0.94193727	-0.016710592	1.0451448	0.9918414
Run_1227cell134	0.14349332	1.0019854	0.9252753	0.07263551	1.0487623	1.1244074	1.0476532	1.0575914	0.85909474	1.185352	0.23195119	0.23351185	0.43570524	0.34859934	-0.029986776	1.0027516	0.371926	0.11966489	-0.17331925	1.0798523	1.1519998	-0.14566253	1.0878057	-0.35368684	-0.050727233	0.092345186	1.0466578	-0.031413294	1.1793866	0.12673038	0.20329708	0.9553861	0.057299487	1.2856103	0.12209624	0.8267868	0.9636468	0.03128878	-0.09626728	0.07932234	0.98888034	0.2554823	-0.17609124	0.095409505	1.0379958	0.17681806	0.6880421	0.025173496	-0.32691568	0.30885777	-0.055253346	1.1353465	0.8377882	1.0275443	0.11609517	1.330823	0.27429235	0.038405664	-0.10361169	0.9714294	1.1497799	0.04386036	0.14457554	1.1909876
Run_1227cell135	-0.057562996	-0.07112978	1.0509515	0.063399374	0.85598403	1.1268047	0.78044593	1.1386391	0.9073012	1.009514	0.27451807	0.8428923	-0.4039203	0.41410887	0.05329455	0.9023948	-0.30374855	1.0632908	-0.06320093	0.91282886	1.1872956	-0.173663	1.0861017	0.08344139	0.078872174	0.27330223	1.6586715	0.10140647	1.0389707	0.13156742	0.13285181	0.0151539	-0.041990347	1.0364698	0.4520996	0.75389445	1.0530148	0.085630536	-0.030886523	0.35222754	0.91665286	0.6263407	0.44162706	-0.43399364	1.0778056	0.08322324	-0.23056552	0.42829183	0.1923137	0.9057376	0.04254521	1.5385743	1.2411606	0.1655784	1.2013968	1.1714444	1.0460299	0.15195176	-0.09298837	1.0652096	0.92853457	0.049659442	-0.06433677	1.1903412
Run_1227cell136	1.1228123	0.034093924	0.9604266	0.04626227	-0.06332572	-0.105677634	0.701561	-0.025592232	1.12809	0.011451912	0.029130436	1.1277882	0.88354	0.93711615	-0.081252374	0.98833394	0.94116384	-0.008651454	0.069811046	0.10892378	0.88168806	-0.04407874	0.95424294	0.32219943	0.97785676	0.07732754	-0.012235332	1.003289	0.025660224	0.98164517	-0.031168634	0.09582554	0.022652226	1.0402946	0.008461646	0.94867706	0.9466379	-0.020101875	0.60010564	0.39779377	1.0594367	0.92205095	1.0075611	0.96818876	0.2096276	0.06298722	1.0416508	-0.056508828	0.83901465	-0.0017609822	0.030449145	0.5452368	0.507466	1.08378	-0.0321896	0.88874745	1.0608501	0.5377655	0.9781606	1.0948067	0.8661584	0.0020323414	0.96913487	0.6925949
Run_1227cell137	0.8991398	-0.0062683076	0.943724	0.10479907	0.047223113	0.014347016	0.75446594	0.056018107	0.9736201	-0.03877161	0.017637908	1.0051011	0.9106981	1.1010745	-0.037688278	0.9467992	0.9227959	0.70804876	0.22112674	0.08542986	0.8310748	-0.0068054777	0.96895534	0.16342102	0.8730407	0.07993649	-0.021295276	0.90518904	0.09992275	0.9453563	-0.043641694	0.0043538734	-0.005884437	0.86520535	0.056797765	0.9424779	0.91339135	0.003134841	0.86320114	0.66113275	0.69530267	1.0635468	0.8074716	1.0013218	0.48070452	0.2223528	0.9288139	-0.029057547	1.0137113	-0.07478271	-0.010970872	0.00081172027	0.25033396	0.8967007	0.06797227	0.88674176	0.8782737	0.5079494	1.0491308	0.79731685	0.008738581	0.030860921	0.84132665	-0.09004207
Run_1227cell138	0.9870664	-0.0039657988	0.6649707	0.16621189	0.01811276	0.980096	0.115197636	0.5654053	0.49054748	0.95739937	0.9230251	0.490297	0.9195045	0.86742115	0.032264136	1.0720038	1.1209303	0.8875862	0.0014464166	0.10357322	0.99870294	0.022629097	1.0352281	0.27401704	-0.08788547	0.20039539	0.8112946	0.44456035	0.7259697	0.97343284	-0.17551814	0.4409057	-0.02353019	0.000118184835	0.024460219	0.998201	1.0734937	-0.009665336	0.70893174	0.9461014	0.8629067	-0.019989036	0.9819537	0.91211027	0.44099623	1.1872756	0.17508203	-0.058162373	1.1191844	0.72019917	-0.003340479	0.09834512	0.65644264	-0.047188945	0.08782686	0.03995949	-0.3494723	0.64991945	0.049604833	-0.015384324	-0.04657453	0.012555243	-0.043764338	0.09829607
Run_1227cell139	0.9582835	0.013173953	1.033668	0.11103905	0.28533295	-0.0071757818	1.0097446	-0.112526484	1.0152745	-0.0054440005	0.01505535	0.59285414	0.9853342	0.79078496	-0.044631347	0.95373833	0.9880449	-0.1624492	0.34187722	0.63431805	1.0568614	0.038186625	0.90551	0.428762	0.7223091	0.54695195	0.040659413	0.9772597	0.07900555	0.8970252	0.039872125	0.16260868	0.050630547	1.1003269	-0.0078642005	1.047643	0.90523076	0.0036744345	0.64406234	0.8296022	1.0558205	1.0318756	1.0090704	1.0286529	0.61166227	0.025378983	0.91272116	0.02188015	0.74794775	-0.073710196	0.04594587	0.18060799	0.89362496	0.8248782	0.10836083	0.71396035	0.78135157	1.1995753	0.961563	1.0799286	0.86104697	-0.04248306	0.98980635	0.51155514
Run_1227cell140	1.1100051	0.06363737	1.0331401	-0.019441232	-0.033782247	0.03491676	0.8650568	0.019570256	1.0669322	-0.015033714	-0.02940923	1.1237457	0.9959593	1.09862	-0.028039537	1.0619441	1.0539855	0.15962704	0.1803825	0.019420639	0.82445174	-0.015309557	0.9995193	0.93354625	0.9452324	-0.014374719	0.015478291	1.0473567	0.031090818	1.0983377	-0.042488582	0.02670715	0.00043348223	1.0595336	0.042608857	1.040388	0.9643596	0.020642348	0.47559187	0.0912381	0.99779016	1.0321469	1.0122135	1.0210463	1.1330156	-0.03984648	1.0960076	-0.010129745	1.0281637	-0.0013637508	0.069245994	0.038518965	-0.017755872	0.9494005	0.006780696	1.017961	1.0082395	0.04889501	1.0370066	1.0491505	1.1434656	0.019804316	0.9694249	0.94018245
Run_1227cell141	0.9516729	0.06829168	1.1207696	0.24062061	0.10548136	-0.06636578	0.13283786	0.43721345	0.86944246	0.09515118	0.53099054	0.35159075	0.7790789	0.7357489	-0.02282321	0.51394707	1.2418473	0.22665007	0.78152734	0.7490901	0.9850427	0.031534936	1.0883989	1.0400707	0.18426341	-0.0069577107	-0.07187961	0.9833922	0.028898485	1.1430762	0.2964544	0.3616559	0.11589251	0.19172457	0.121360555	1.0336429	0.86950487	0.072239704	0.14178564	0.9974061	0.840611	0.849903	0.36867586	0.74766153	0.10404065	0.072309755	0.22184101	-0.11415885	0.81052727	0.23942861	0.092719436	0.2096775	0.8285774	0.7728762	0.25551528	0.3826049	0.5962449	0.72032875	0.659595	0.9854912	0.1869325	0.0038437713	0.23314676	1.0377202
